Date,AAPL,AMZN,BRK-B,DIS,GOOGL,JNJ,JPM,KO,MA,META,MSFT,NFLX,NVDA,PEP,PFE,PG,TSLA,V,WMT,XOM
2017-09-08,37.143367767333984,48.29499816894531,175.5,92.50493621826172,46.900482177734375,106.4522476196289,71.75103759765625,36.55671691894531,131.5832061767578,170.2994842529297,68.06420135498047,176.4199981689453,4.045207977294922,93.01057434082031,23.702253341674805,76.0611801147461,22.893333435058594,99.15729522705078,23.232872009277344,55.65285110473633
2017-09-11,37.815364837646484,48.89799880981445,177.8699951171875,92.52398681640625,46.994140625,108.26466369628906,72.86273956298828,36.73042297363281,136.1573028564453,172.8497314453125,68.78184509277344,181.74000549316406,4.176429748535156,93.53610229492188,23.85516929626465,77.00334167480469,24.246000289916992,100.79048919677734,23.291786193847656,55.956459045410156
2017-09-12,37.665523529052734,49.12900161743164,178.6300048828125,93.286376953125,47.161537170410156,107.79328155517578,73.75536346435547,36.88832473754883,136.56961059570312,172.3018341064453,68.70821380615234,185.14999389648438,4.1915059089660645,92.97823333740234,24.585004806518555,76.6100845336914,24.183332443237305,100.84744262695312,23.44788360595703,56.132965087890625
2017-09-13,37.38218688964844,49.97999954223633,178.9199981689453,94.17264556884766,47.35034942626953,107.64694213867188,73.96636199951172,37.00676727294922,134.34490966796875,172.39149475097656,69.19583892822266,183.63999938964844,4.210287570953369,92.53356170654297,24.36952781677246,76.64286041259766,24.415332794189453,100.48664855957031,23.521522521972656,56.323604583740234
2017-09-14,37.061405181884766,49.61050033569336,178.57000732421875,93.29590606689453,46.83671188354492,109.05299377441406,73.82029724121094,36.69637680053711,135.6586456298828,170.30943298339844,68.791015625,182.6300048828125,4.186316967010498,92.3233413696289,24.83523178100586,76.64286041259766,25.176000595092773,100.72399139404297,23.468505859375,56.54955291748047
2017-09-15,37.43605041503906,49.339500427246094,179.88999938964844,93.88674926757812,46.59558868408203,109.27245330810547,74.34776306152344,36.7520866394043,135.76416015625,170.98684692382812,69.28785705566406,182.35000610351562,4.45098876953125,92.8569564819336,24.578052520751953,76.41343688964844,25.320667266845703,99.98341369628906,23.6746768951416,56.53544235229492
2017-09-18,37.15271759033203,48.70949935913086,181.47000122070312,93.48650360107422,46.31958770751953,110.0282974243164,75.40267944335938,36.69637680053711,135.59153747558594,169.363037109375,69.14984130859375,184.6199951171875,4.634850025177002,92.97013854980469,24.710121154785156,76.3151626586914,25.666667938232422,99.53711700439453,23.562755584716797,56.54955291748047
2017-09-19,37.166778564453125,48.49300003051758,183.00999450683594,93.80097961425781,46.67380142211914,109.89826965332031,76.23040771484375,36.592918395996094,136.6367645263672,171.86351013183594,69.40745544433594,185.67999267578125,4.6299052238464355,92.56591033935547,24.64061737060547,77.15081787109375,25.00666618347168,100.08782196044922,23.57748031616211,56.64134979248047
2017-09-20,36.54393768310547,48.660499572753906,183.82000732421875,94.54430389404297,47.205875396728516,108.27278137207031,76.7659683227539,36.433753967285156,136.39697265625,171.5148162841797,68.94744873046875,185.50999450683594,4.59259033203125,91.83014678955078,25.015954971313477,77.3392562866211,24.92733383178711,99.67007446289062,23.710018157958984,56.874351501464844
2017-09-21,35.916412353515625,48.23249816894531,183.16000366210938,94.23934936523438,47.20636749267578,107.07806396484375,77.11490631103516,36.131324768066406,135.8983917236328,170.45887756347656,68.27581024169922,188.77999877929688,4.467051982879639,91.19953155517578,25.002056121826172,75.89734649658203,24.43199920654297,99.99288177490234,23.565696716308594,56.40833282470703
2017-09-22,35.5651741027832,47.755001068115234,181.86000061035156,93.96298217773438,46.99264907836914,106.78546905517578,76.95262145996094,36.20296859741211,136.0614013671875,169.89100646972656,68.4598159790039,187.35000610351562,4.423555850982666,90.43143463134766,24.995101928710938,75.56961822509766,23.4060001373291,100.23027038574219,23.42432403564453,56.42951965332031
2017-09-25,35.25141906738281,46.989498138427734,182.52000427246094,94.88735961914062,46.54527282714844,106.60668182373047,76.37648010253906,36.362125396728516,132.87777709960938,162.25021362304688,67.40178680419922,178.5500030517578,4.225856304168701,90.50421142578125,24.682321548461914,75.96287536621094,22.999332427978516,97.81848907470703,23.31239891052246,57.17795944213867
2017-09-26,35.857872009277344,46.93000030517578,181.86000061035156,93.9915771484375,46.70219802856445,106.41973114013672,76.03563690185547,36.26663589477539,132.6859893798828,163.5851287841797,67.40178680419922,179.3800048828125,4.249579429626465,90.39909362792969,24.536352157592773,75.90553283691406,23.016666412353516,97.74254608154297,23.38309097290039,57.114410400390625
2017-09-27,36.11309051513672,47.54349899291992,183.27000427246094,94.57289123535156,47.8216438293457,105.45256805419922,77.23664093017578,35.526493072509766,133.9326171875,167.0419158935547,67.94461822509766,181.97000122070312,4.342746734619141,89.82506561279297,24.64061737060547,74.44721984863281,22.731332778930664,98.64458465576172,23.3536376953125,57.495697021484375
2017-09-28,35.89066696166992,47.81999969482422,183.2100067138672,93.4388656616211,48.06625747680664,105.22502899169922,77.39891815185547,35.74136734008789,134.44081115722656,168.08792114257812,67.96300506591797,180.6999969482422,4.3415117263793945,90.26165008544922,24.744874954223633,74.46359252929688,22.639999389648438,99.29975128173828,23.25349235534668,58.032325744628906
2017-09-29,36.08734130859375,48.067501068115234,183.32000732421875,93.93439483642578,48.51014709472656,105.6639175415039,77.5044174194336,35.82094955444336,135.39974975585938,170.2197723388672,68.53343963623047,181.35000610351562,4.417872905731201,90.09186553955078,24.81437873840332,74.53732299804688,22.739999771118164,99.9264144897461,23.014923095703125,57.884037017822266
2017-10-02,36.01475143432617,47.95949935913086,185.41000366210938,95.16372680664062,48.19877624511719,106.64730072021484,78.58365631103516,35.65382385253906,135.99423217773438,168.82510375976562,68.64382934570312,177.00999450683594,4.423555850982666,88.22420501708984,25.07155418395996,75.1845474243164,22.768667221069336,100.11631774902344,23.106229782104492,57.63691329956055
2017-10-03,36.17164611816406,47.85499954223633,185.6699981689453,96.04999542236328,48.428443908691406,107.3625259399414,78.9975357055664,35.96419906616211,137.14500427246094,169.313232421875,68.32183837890625,179.19000244140625,4.432700157165527,88.23229217529297,25.12021827697754,75.47130584716797,23.209333419799805,100.25875091552734,23.33302116394043,57.72869873046875
2017-10-04,35.9374885559082,48.272499084472656,185.8300018310547,95.82128143310547,48.16440200805664,108.00457763671875,78.19417572021484,36.21092224121094,136.25318908691406,167.77908325195312,68.71743774414062,184.4499969482422,4.4697699546813965,88.4020767211914,24.995101928710938,75.71707916259766,23.667333602905273,99.99288177490234,23.294727325439453,57.74988555908203
2017-10-05,36.38471984863281,49.04249954223633,187.1199951171875,95.4019775390625,49.081573486328125,108.2483901977539,79.2470932006836,36.22683334350586,138.0587615966797,170.58837890625,69.89507293701172,194.38999938964844,4.4672980308532715,89.29951477050781,25.022907257080078,75.39759063720703,23.68866729736328,100.87592315673828,23.388980865478516,57.912261962890625
2017-10-06,36.36363983154297,49.479000091552734,187.42999267578125,95.36385345458984,49.5025520324707,108.27278137207031,79.10834503173828,36.20296859741211,137.837890625,171.57460021972656,69.92267608642578,198.02000427246094,4.480395317077637,89.25910949707031,25.057659149169922,75.64336395263672,23.79199981689453,101.34117889404297,23.268218994140625,57.69340515136719
2017-10-09,36.490081787109375,49.54949951171875,187.5,94.88735961914062,49.4362907409668,108.45970916748047,78.69207000732422,36.139286041259766,138.82705688476562,171.84356689453125,70.18949127197266,196.8699951171875,4.581470012664795,88.94377136230469,25.12021827697754,75.47130584716797,22.862667083740234,101.6070556640625,23.718854904174805,57.91933059692383
2017-10-10,36.50413513183594,49.36000061035156,188.0,94.89688873291016,49.211605072021484,108.82544708251953,79.27973937988281,36.50537872314453,139.88352966308594,170.93702697753906,70.18949127197266,195.0800018310547,4.668952465057373,89.56632995605469,25.300939559936523,75.0616683959961,23.70599937438965,101.89190673828125,24.77918243408203,58.08173751831055
2017-10-11,36.65633773803711,49.75,187.4600067138672,93.91534423828125,50.10087966918945,111.06046295166016,79.04302978515625,36.688419342041016,141.0360565185547,172.08265686035156,70.3091049194336,194.9499969482422,4.718625068664551,90.15655517578125,25.335693359375,74.93058013916016,23.639999389648438,102.96485900878906,25.250438690185547,58.32179641723633
2017-10-12,36.52754211425781,50.04650115966797,186.3000030517578,92.37152099609375,50.10087966918945,111.206787109375,78.3492431640625,36.69637680053711,140.9303741455078,171.8933868408203,70.95311737060547,195.86000061035156,4.720849990844727,90.91655731201172,25.26618194580078,75.49588775634766,23.711999893188477,102.65151977539062,25.359416961669922,58.20177459716797
2017-10-13,36.75934982299805,50.14699935913086,187.3699951171875,92.80035400390625,50.211483001708984,110.88166046142578,78.24314880371094,36.7520866394043,141.50662231445312,173.078857421875,71.29354095458984,199.49000549316406,4.808826923370361,91.05400085449219,25.259231567382812,76.22505187988281,23.704666137695312,103.17375183105469,25.512571334838867,58.187644958496094
2017-10-16,37.43605041503906,50.31700134277344,187.9600067138672,93.51510620117188,50.28520965576172,110.62971496582031,79.85929870605469,37.10224914550781,140.43099975585938,173.8558807373047,71.44076538085938,202.67999267578125,4.891366958618164,91.82206726074219,25.009004592895508,76.30696105957031,23.373332977294922,102.83193969726562,25.253381729125977,58.47007369995117
2017-10-17,37.574195861816406,50.45650100708008,187.38999938964844,93.73429107666016,50.36741638183594,114.42520141601562,79.6797103881836,37.02267837524414,140.15243530273438,175.43983459472656,71.3855209350586,199.47999572753906,4.886918067932129,90.70633697509766,25.161924362182617,76.02841186523438,23.71666717529297,102.11029815673828,25.324066162109375,58.57598876953125
2017-10-18,37.40795135498047,49.849998474121094,187.85000610351562,93.62944793701172,50.4541015625,114.33580017089844,79.981689453125,36.92717361450195,140.4021453857422,175.3601531982422,71.40392303466797,195.5399932861328,4.882718563079834,90.51229095458984,24.904741287231445,76.00382232666016,23.976667404174805,102.35716247558594,25.394756317138672,58.43477249145508
2017-10-19,36.52286148071289,49.330501556396484,187.2100067138672,94.35371398925781,49.911067962646484,115.44111633300781,80.07964324951172,37.07839584350586,139.2400360107422,173.89572143554688,71.67996215820312,195.1300048828125,4.88815450668335,91.09441375732422,25.18972396850586,75.59937286376953,23.45400047302246,101.61653900146484,25.447776794433594,58.420650482177734
2017-10-20,36.586082458496094,49.14550018310547,189.0399932861328,94.7253646850586,50.071983337402344,115.73368835449219,81.22235870361328,36.91126251220703,139.624267578125,174.3141326904297,72.50796508789062,194.16000366210938,4.865911960601807,90.23739624023438,25.31484031677246,72.84251403808594,23.00666618347168,102.11981201171875,25.754091262817383,58.68190002441406
2017-10-23,36.567352294921875,48.314998626708984,189.38999938964844,94.05828094482422,49.0990104675293,116.7252426147461,81.08360290527344,36.86349868774414,139.79710388183594,170.61825561523438,72.52638244628906,192.47000122070312,4.858993053436279,90.30207824707031,25.300939559936523,72.05835723876953,22.468000411987305,102.1008071899414,26.1104736328125,58.77368927001953
2017-10-24,36.78511047363281,48.79499816894531,189.77999877929688,93.66756439208984,49.24597930908203,115.11605834960938,82.37325286865234,36.7520866394043,140.02760314941406,171.14625549316406,72.55397033691406,196.02000427246094,4.909901142120361,89.54208374023438,25.2105770111084,71.79424285888672,22.48933219909668,102.93637084960938,25.91313934326172,58.93610382080078
2017-10-25,36.62355041503906,48.64550018310547,188.7100067138672,93.20060729980469,49.39394760131836,115.70117950439453,82.45484924316406,36.64862823486328,140.45018005371094,169.9508056640625,72.34234619140625,193.77000427246094,4.7858428955078125,88.99230194091797,25.13412094116211,71.69517517089844,21.722667694091797,103.96183776855469,26.060405731201172,58.72426986694336
2017-10-26,36.85771179199219,48.621498107910156,188.61000061035156,93.92486572265625,49.39194869995117,115.25420379638672,83.04253387451172,36.79188537597656,140.78634643554688,169.98069763183594,72.46197509765625,195.2100067138672,4.836010932922363,89.52591705322266,24.84217643737793,72.22344207763672,21.744667053222656,104.25621032714844,26.101640701293945,58.93610382080078
2017-10-27,38.17831802368164,55.04750061035156,188.58999633789062,93.6866226196289,51.4968147277832,115.22981262207031,83.06702423095703,36.664546966552734,142.6399383544922,177.20309448242188,77.108154296875,199.5399932861328,4.98848819732666,89.42082214355469,24.744874954223633,71.84375762939453,21.391332626342773,104.17073822021484,25.969100952148438,59.105533599853516
2017-10-30,39.03765106201172,55.54249954223633,187.85000610351562,93.42932891845703,51.46991729736328,113.78312683105469,82.77317810058594,36.497406005859375,143.05287170410156,179.18551635742188,77.18177032470703,198.3699951171875,5.037416934967041,88.65272521972656,24.432085037231445,71.20819091796875,21.338666915893555,104.48407745361328,25.609771728515625,58.985504150390625
2017-10-31,39.58087921142578,55.263999938964844,186.94000244140625,93.21013641357422,51.46543502807617,113.30363464355469,82.1202163696289,36.592918395996094,142.8800048828125,179.37478637695312,76.52853393554688,196.42999267578125,5.110815048217773,89.12167358398438,24.36952781677246,71.2659683227539,22.101999282836914,104.42709350585938,25.715797424316406,58.851341247558594
2017-11-01,39.07744598388672,55.183998107910156,187.1699981689453,94.37276458740234,51.941707611083984,113.76689147949219,82.37325286865234,36.44966506958008,142.9952850341797,181.96490478515625,76.52853393554688,198.0,5.120450973510742,89.04077911376953,24.508546829223633,71.71993255615234,21.405332565307617,105.4620590209961,25.901355743408203,59.21852111816406
2017-11-02,39.36311721801758,54.71099853515625,188.61000061035156,93.72473907470703,51.960140228271484,113.72624206542969,82.92008972167969,36.513336181640625,142.38059997558594,178.23912048339844,77.3289566040039,199.32000732421875,5.089315414428711,88.97613525390625,24.647563934326172,71.40630340576172,19.950666427612305,105.37661743164062,26.154659271240234,58.97845458984375
2017-11-03,40.39104461669922,55.58000183105469,187.27000427246094,94.00111389160156,52.309871673583984,113.84814453125,82.77317810058594,36.5849609375,143.37942504882812,178.23912048339844,77.4117660522461,200.00999450683594,5.1572747230529785,89.11357879638672,24.710121154785156,71.46406555175781,20.4060001373291,105.73743438720703,26.413848876953125,58.731327056884766
2017-11-06,40.80080032348633,56.03300094604492,186.67999267578125,95.90705108642578,51.94569396972656,113.58807373046875,82.25897216796875,36.187034606933594,144.14776611328125,179.484375,77.71540832519531,200.1300048828125,5.1805033683776855,88.33740997314453,24.550251007080078,71.02662658691406,20.185333251953125,106.26914978027344,26.125205993652344,59.133792877197266
2017-11-07,40.93191909790039,56.15850067138672,186.3000030517578,96.83143615722656,52.42943572998047,113.59622192382812,80.6020278930664,36.56109619140625,144.03253173828125,179.56407165527344,77.5313720703125,195.88999938964844,5.239814758300781,89.31571197509766,24.578052520751953,71.79424285888672,20.40333366394043,106.4305648803711,26.198833465576172,59.013755798339844
2017-11-08,41.26675796508789,56.64400100708008,184.60000610351562,96.4216537475586,52.72337341308594,114.85594940185547,79.69601440429688,36.7520866394043,144.03253173828125,178.876708984375,77.79817962646484,196.44000244140625,5.168888568878174,90.55269622802734,24.56414794921875,72.28949737548828,20.292667388916016,106.79139709472656,26.584672927856445,58.93610382080078
2017-11-09,41.18246078491211,56.45650100708008,184.49000549316406,97.85110473632812,52.196781158447266,114.0676040649414,79.68787384033203,36.79188537597656,143.37942504882812,178.61770629882812,77.36576080322266,193.89999389648438,5.0739922523498535,90.13231658935547,24.690410614013672,72.45458221435547,20.19933319091797,106.47804260253906,26.59645652770996,59.289119720458984
2017-11-10,41.046173095703125,56.26750183105469,183.67999267578125,99.85234069824219,52.01892852783203,113.425537109375,79.58993530273438,37.03858947753906,143.6195526123047,177.78089904785156,77.16336059570312,192.02000427246094,5.3413825035095215,91.15908813476562,24.676382064819336,72.76821899414062,20.19933319091797,106.23116302490234,26.779071807861328,59.103851318359375
2017-11-13,40.88167190551758,56.458499908447266,184.39999389648438,99.8142318725586,51.87196350097656,113.58807373046875,79.8755874633789,37.18185806274414,143.7635498046875,178.08970642089844,77.21855926513672,195.0800018310547,5.254642486572266,92.20206451416016,24.760555267333984,73.46156311035156,21.02666664123535,105.77539825439453,26.7996883392334,59.06821060180664
2017-11-14,40.263648986816406,56.84199905395508,183.33999633789062,98.31806945800781,51.893882751464844,113.36865234375,79.39400482177734,37.74689865112305,144.01327514648438,177.39236450195312,77.3289566040039,195.7100067138672,5.292945384979248,93.59271240234375,24.816665649414062,73.3542709350586,20.579999923706055,106.32611846923828,26.82914161682129,58.60502243041992
2017-11-15,39.7325553894043,56.33449935913086,181.80999755859375,98.81361389160156,51.633323669433594,113.05171203613281,80.14495849609375,37.25346755981445,142.4574432373047,177.2728271484375,76.72794342041016,192.1199951171875,5.189151287078857,93.0590591430664,24.80263900756836,72.82601928710938,20.753332138061523,104.68345642089844,26.458023071289062,57.87103271484375
2017-11-16,40.207244873046875,56.864498138427734,182.0500030517578,98.72785186767578,52.23414611816406,112.86474609375,80.37348937988281,37.04655075073242,144.3782196044922,178.90660095214844,76.93136596679688,195.50999450683594,5.229435443878174,93.16419219970703,24.942922592163086,73.66793823242188,20.833332061767578,105.60135650634766,29.34152603149414,57.4078483581543
2017-11-17,39.9840202331543,56.49399948120117,181.05999755859375,98.57537078857422,51.607418060302734,112.15766143798828,80.10414123535156,36.3780403137207,143.12014770507812,178.31881713867188,76.1916275024414,193.1999969482422,5.223257064819336,92.71952056884766,24.809654235839844,72.99108123779297,21.003332138061523,104.45991516113281,28.70827293395996,57.179813385009766
2017-11-20,39.94405746459961,56.31549835205078,181.6300048828125,97.91781616210938,51.546142578125,112.10076904296875,80.81427001953125,36.1790885925293,143.63873291015625,178.05984497070312,76.31184387207031,194.10000610351562,5.2904744148254395,92.90545654296875,24.795625686645508,72.85902404785156,20.582666397094727,104.58358001708984,28.711214065551758,57.40071487426758
2017-11-21,40.6866340637207,56.9744987487793,183.17999267578125,98.15606689453125,52.3253173828125,112.43396759033203,80.74896240234375,36.433753967285156,146.47190856933594,181.16795349121094,77.41215515136719,196.22999572753906,5.339158058166504,93.8271484375,24.92890167236328,73.23046875,21.187332153320312,106.01036071777344,28.4284610748291,57.628746032714844
2017-11-22,41.114322662353516,57.80799865722656,182.55999755859375,97.90827941894531,52.40602493286133,111.58061218261719,80.51225280761719,36.48150634765625,145.26181030273438,180.18173217773438,76.84812927246094,196.32000732421875,5.315171241760254,93.04290008544922,24.85173988342285,72.90855407714844,20.84000015258789,105.41114807128906,28.39606285095215,57.79265213012695
2017-11-24,41.116676330566406,59.29999923706055,182.36000061035156,97.81299591064453,52.63519287109375,112.16577911376953,80.25102233886719,36.513336181640625,146.69284057617188,182.08444213867188,76.9868392944336,195.75,5.365372180938721,93.70588684082031,24.893827438354492,73.0075912475586,21.036666870117188,106.50498962402344,28.457916259765625,58.020668029785156
2017-11-27,40.909873962402344,59.791500091552734,183.49000549316406,97.95594024658203,53.40689468383789,112.92630004882812,79.9327392578125,36.52925109863281,146.91372680664062,182.33351135253906,77.5508804321289,195.0500030517578,5.2956342697143555,93.66548156738281,24.893827438354492,73.42854309082031,21.12066650390625,106.89496612548828,28.457916259765625,57.799774169921875
2017-11-28,40.67018127441406,59.68000030517578,187.5399932861328,98.54678344726562,52.972469329833984,114.49627685546875,82.73237609863281,36.47354507446289,148.08541870117188,181.72581481933594,78.4847640991211,199.17999267578125,5.21081018447876,94.40927124023438,25.146343231201172,73.79173278808594,21.170000076293945,107.8271713256836,28.50209617614746,58.1988410949707
2017-11-29,39.826560974121094,58.063499450683594,189.85000610351562,100.29070281982422,51.6816520690918,114.32455444335938,84.66683959960938,36.21092224121094,142.47665405273438,174.46356201171875,77.0608139038086,188.14999389648438,4.857422351837158,94.46587371826172,25.398855209350586,73.77520751953125,20.502666473388672,104.49799346923828,28.73478126525879,58.62639236450195
2017-11-30,40.383487701416016,58.837501525878906,193.00999450683594,99.89047241210938,51.621368408203125,113.93206787109375,85.31163787841797,36.724430084228516,144.5126953125,176.50575256347656,77.82827758789062,187.5800018310547,4.963514804840088,94.86073303222656,25.433927536010742,74.27872467041016,20.59000015258789,107.0947494506836,28.637584686279297,59.35326385498047
2017-12-01,40.19549560546875,58.11750030517578,194.55999755859375,100.30023956298828,51.06837463378906,114.46358489990234,85.53202056884766,36.884910583496094,143.7635498046875,174.43368530273438,77.9114990234375,186.82000732421875,4.888582229614258,95.0724105834961,25.49705696105957,74.58411407470703,20.435333251953125,105.32551574707031,28.67292594909668,59.47441101074219
2017-12-04,39.90176773071289,56.6974983215332,196.9600067138672,105.03651428222656,50.4107551574707,113.6703872680664,87.2950668334961,37.09351348876953,137.75143432617188,170.81748962402344,74.9710922241211,184.0399932861328,4.616061210632324,95.62600708007812,25.293636322021484,75.4508285522461,20.34666633605957,102.18657684326172,28.57278823852539,59.55280685424805
2017-12-05,39.864158630371094,57.07849884033203,196.07000732421875,102.17760467529297,50.795860290527344,114.21005249023438,86.29109191894531,37.11758804321289,139.38414001464844,172.17230224609375,75.44265747070312,184.2100067138672,4.642768383026123,95.7318344116211,24.99202537536621,75.44255828857422,20.246667861938477,103.28047180175781,28.814306259155273,59.06821060180664
2017-12-06,39.71611404418945,57.61750030517578,196.00999450683594,100.50037384033203,51.44949722290039,115.3467025756836,85.64627075195312,37.27003860473633,141.58346557617188,175.39002990722656,76.54300689697266,185.3000030517578,4.68035888671875,96.79832458496094,24.942922592163086,75.31873321533203,20.884000778198242,104.38383483886719,28.65230941772461,58.633522033691406
2017-12-07,39.788963317871094,57.989498138427734,196.33999633789062,100.30976867675781,52.039852142333984,114.48807525634766,85.39325714111328,36.73245620727539,143.5330810546875,179.45448303222656,76.2748794555664,185.1999969482422,4.747870922088623,95.03168487548828,24.900840759277344,74.3695297241211,20.749332427978516,105.96282196044922,28.655271530151367,58.825923919677734
2017-12-08,39.80070877075195,58.099998474121094,196.44000244140625,100.12725067138672,52.279483795166016,114.96240997314453,86.46251678466797,36.3553352355957,143.95567321777344,178.31881713867188,77.81903076171875,188.5399932861328,4.735506057739258,94.90143585205078,25.069175720214844,74.59237670898438,21.0086669921875,107.10424041748047,28.587169647216797,58.90431213378906
2017-12-11,40.5761833190918,58.44599914550781,196.6999969482422,102.6249008178711,52.40851593017578,115.412109375,86.20948791503906,36.37138748168945,144.9064483642578,178.35867309570312,78.80841827392578,186.22000122070312,4.813897609710693,95.56900787353516,25.398855209350586,74.47681427001953,21.92733383178711,106.88546752929688,28.699682235717773,59.1679801940918
2017-12-12,40.34824752807617,58.25400161743164,199.07000732421875,103.2012939453125,52.249088287353516,116.6059799194336,87.21343994140625,36.33930206298828,146.46229553222656,176.28660583496094,79.13204193115234,185.72999572753906,4.719431400299072,95.57713317871094,25.658384323120117,74.16316223144531,22.735332489013672,107.92225646972656,28.6315860748291,58.9755744934082
2017-12-13,40.4821891784668,58.20650100708008,197.39999389648438,103.37421417236328,52.37961959838867,116.84310913085938,86.11970520019531,36.82872772216797,145.68438720703125,177.62149047851562,78.91935729980469,187.86000061035156,4.604189395904541,95.90280151367188,25.700471878051758,75.01333618164062,22.601999282836914,107.77960968017578,28.945436477661133,59.23210525512695
2017-12-14,40.47044372558594,58.7130012512207,196.66000366210938,106.21768951416016,52.68252182006836,115.82916259765625,85.42589569091797,36.933048248291016,145.91490173339844,177.71115112304688,78.30909729003906,189.55999755859375,4.611361026763916,96.0819091796875,25.5742130279541,75.11238861083984,22.525999069213867,107.40864562988281,28.75890350341797,59.07533264160156
2017-12-15,40.88167190551758,58.957000732421875,197.77999877929688,106.89015197753906,53.406394958496094,116.49148559570312,86.63391876220703,37.061424255371094,147.32672119140625,179.49435424804688,80.3063735961914,190.1199951171875,4.737236499786377,97.058837890625,26.093278884887695,75.84700775146484,22.89666748046875,108.26471710205078,28.752979278564453,59.1679801940918
2017-12-18,41.457401275634766,59.52899932861328,199.33999633789062,106.65959930419922,54.058536529541016,115.95181274414062,87.3032455444336,36.852813720703125,147.05775451660156,180.1319122314453,79.87176513671875,190.4199981689453,4.894023418426514,96.10633850097656,26.044172286987305,75.83875274658203,22.591333389282227,108.00789642333984,28.986881256103516,59.103851318359375
2017-12-19,41.015625,59.36899948120117,197.91000366210938,107.40887451171875,53.79398727416992,115.93545532226562,86.93592071533203,37.01327896118164,145.67477416992188,178.82688903808594,79.36322021484375,187.02000427246094,4.849755764007568,96.5622329711914,25.910900115966797,75.67366790771484,22.073333740234375,106.66671752929688,29.253368377685547,58.74755859375
2017-12-20,40.970970153808594,58.88100051879883,197.7899932861328,105.37232971191406,53.48411560058594,115.42845153808594,86.63391876220703,36.97316360473633,145.45391845703125,177.21307373046875,79.07656860351562,188.82000732421875,4.866819858551025,96.89600372314453,25.5742130279541,75.54985046386719,21.93199920654297,106.64769744873047,29.238561630249023,59.05397415161133
2017-12-21,41.126068115234375,58.737998962402344,198.88999938964844,105.25706481933594,53.34910583496094,115.3467025756836,88.01335144042969,36.58802032470703,144.5703125,176.7747344970703,79.05805969238281,188.6199951171875,4.8443169593811035,96.27729797363281,25.419897079467773,75.66541290283203,22.110666275024414,106.92350769042969,29.034263610839844,59.752323150634766
2017-12-22,41.126068115234375,58.417999267578125,197.9199981689453,104.39248657226562,53.249969482421875,114.57804870605469,87.70316314697266,36.57999801635742,144.87765502929688,176.52569580078125,79.06731414794922,189.94000244140625,4.828985214233398,96.55409240722656,25.349756240844727,76.04511260986328,21.68000030517578,107.18986511230469,29.078672409057617,59.83782958984375
2017-12-26,40.08271026611328,58.8380012512207,197.57000732421875,103.86414337158203,53.10000991821289,114.55350494384766,87.35218811035156,36.756526947021484,145.29063415527344,175.32029724121094,78.96561431884766,187.75999450683594,4.882648468017578,96.7901840209961,25.398855209350586,76.33399200439453,21.152666091918945,107.47521209716797,29.359954833984375,59.84497833251953
2017-12-27,40.089752197265625,59.112998962402344,198.69000244140625,103.40303039550781,52.81852722167969,114.9460220336914,87.51544189453125,36.852813720703125,145.4059295654297,176.94407653808594,79.25226593017578,186.24000549316406,4.875968933105469,97.12397766113281,25.4830265045166,76.02035522460938,20.775999069213867,108.45491790771484,29.389562606811523,59.787967681884766
2017-12-28,40.202552795410156,59.30500030517578,199.55999755859375,103.52790832519531,52.6068000793457,114.93783569335938,87.980712890625,36.68431854248047,145.76121520996094,177.24295043945312,79.2614974975586,192.7100067138672,4.88165807723999,97.16468811035156,25.511075973510742,75.9955825805664,21.02400016784668,108.76882934570312,29.431015014648438,59.873477935791016
2017-12-29,39.76780319213867,58.4734992980957,198.22000122070312,103.27816009521484,52.47975540161133,114.2509536743164,87.28689575195312,36.81269454956055,145.36746215820312,175.78851318359375,79.0950698852539,191.9600067138672,4.785212516784668,97.62871551513672,25.40587043762207,75.83875274658203,20.75666618347168,108.45491790771484,29.238561630249023,59.602664947509766
2018-01-02,40.47983932495117,59.45050048828125,197.22000122070312,107.3992919921875,53.466678619384766,113.85028076171875,88.11127471923828,36.539878845214844,145.8956756591797,180.7296142578125,79.47415924072266,201.07000732421875,4.929880619049072,96.11447143554688,25.560190200805664,74.8235092163086,21.368667602539062,108.92103576660156,29.19118881225586,60.59320831298828
2018-01-03,40.4727897644043,60.209999084472656,199.7899932861328,107.86038970947266,54.378875732421875,114.93783569335938,88.20108032226562,36.45964050292969,147.7300262451172,183.96726989746094,79.84400939941406,205.0500030517578,5.254335880279541,95.86207580566406,25.74957275390625,74.73269653320312,21.149999618530273,110.00537872314453,29.44582176208496,61.783267974853516
2018-01-04,40.66078186035156,60.47949981689453,200.69000244140625,107.81236267089844,54.59010314941406,114.9296875,89.46461486816406,36.97316360473633,149.6412811279297,183.62855529785156,80.5467758178711,205.6300048828125,5.2820329666137695,96.33428192138672,25.805686950683594,75.26095581054688,20.974666595458984,110.41437530517578,29.472469329833984,61.868770599365234
2018-01-05,41.12371063232422,61.457000732421875,201.4199981689453,107.22636413574219,55.31398391723633,115.87821197509766,88.8902587890625,36.96514129638672,152.7433624267578,186.1389617919922,81.54539489746094,209.99000549316406,5.326794624328613,96.61106872558594,25.854787826538086,75.31047821044922,21.10533332824707,113.05873107910156,29.647157669067383,61.81890106201172
